Waktu Tarik,Sumber,Kategori,Judul,URL,Sentimen,Skor Sentimen,Wilayah,Topik / Kata Kunci,Volume Pencarian,Judul Berita
2026-09-08 13:36:37,Google Trends ID,,,https://www.bloombergtechnoz.com/detail-news/120859/telegram-down-selasa-pagi-sejumlah-fitur-alami-error,Negatif,-15.56,Indonesia,telegram down,5000+,"Telegram Down Selasa Pagi, Sejumlah Fitur Alami Error"
2026-09-08 14:04:42,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMiugFBVV95cUxQWXAyanR2VERKZ0ZWT3lZaV9SX3AwMnRTMktUQXZORHVaMHpMa3d2clQ0Rm1sdmV0NTFXUlBRVjFGZjBqelNMNGFOTEEtSG9YMGV5RjVwMFU1SDNvOHJVNkZYaTVESjdyNFQtVUNPZldoNEVCWDZaRmpmWTNZSWNIQmV1YzdjZ0hYN3pnZk42bUFMa0hUR3VnUFd2X1drUDJqWEhjMFZZR0NBOU1tX1haMU5wcTc0MjZheXfSAboBQVVfeXFMUFlwMmp0dlRESmdGVk95WWlfUl9wMDJ0UzJLVEF2TkR1WjB6TGt3dnJUNEZtbHZldDUxV1JQUVYxRmYwanpTTDRhTkxBLUhvWDBleUY1cDBVNUgzbzhyVTZGWGk1REo3cjRULVVDT2ZXaDRFQlg2WkZqZlkzWUljSEJldWM3Y2dIWDd6Z2ZONm1BTGtIVEd1Z1BXdl9Xa1AyalhIYzBWWUdDQTlNbV9YWjFOcHE3NDI2YXl3?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,"Tahu Campur Lamongan Mas Chus, Kuliner Khas Jawa Timur yang Viral Ditonton 6,1 Juta Kali di TikTok"
2026-09-08 14:04:42,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMixwFBVV95cUxNeXNaX0NFNWV6aDBLb0E1UTlkZEllVGkwcmREakFPYlVZM1ZobEhTT2R1b053WEdZRV94SEQyMzIwZVZaTFNwRGh6S2dBMjEzaEpHYTQ5UDl1TUNjWmR1bVo1SHJsRkpTbHd1WTJSLTU3bGU3ekRWbWx3R2dqSGRDUmtFTVBrZVBsc2hwVHNmSkZHUXBTUGR1ZVdRQV9iOTV2LUxmX1h2NlM1TFU3Q2FZR0pveGEySGtTOS1lNTdmbS1RbGxOWnI4?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,"Kronologi Mozza Dibunuh Kekasih Kenalan dari TikTok, Jasad Tinggal Kerangka Usai Setahun Hilang"
2026-09-08 14:04:42,Google Trends ID,,,https://www.bbc.com/sport/tennis/articles/crk368k4e42o,Netral,0.0,Indonesia,naomi osaka,1000+,US Open 2026 results: Elena Rybakina sweeps aside Naomi Osaka to close in world number one ranking
2026-09-08 14:23:37,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMivgFBVV95cUxNRTZLNlZ0aV96WWR5dk45RzdTQ2l3cTZHUTBKalMtN3ZnREJoRmd0Wk1TeE9LX1JXc0o4NHdPNjlkLTNDZVNaUmNjN09kVnhPWEhrMGNLNmdlSjhwTjZEeDE1NzF1enhDM3BHSUszNktrU0FkZkxUSXZhTllLSlJEaHgxQ196TEU2Smp2bW9wbHdncmdrV2xaOEZGWDhfRTRmX1JzSWN2akoxV05lSjhhVWpJV0kzODJzYUdfRjZR0gG-AUFVX3lxTE1FNks2VnRpX3pZZHl2TjlHN1NDaXdxNkdRMEpqUy03dmdEQmhGZ3RaTVN4T0tfUldzSjg0d082OWQtM0NlU1pSY2M3T2RWeE9YSGswY0s2Z2VKOHBONkR4MTU3MXV6eEMzcEdJSzM2S2tTQWRmTFRJdmFOWUtKUkRoeDFDX3pMRTZKanZtb3Bsd2dyZ2tXbFo4RkZYOF9FNGZfUnNJY3ZqSjFXTmVKOGFVaklXSTM4MnNhR19GNlE?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,"Viral Video Perempuan Diduga Dipukul di Taman Kota Pekanbaru, Korban Lapor Polisi"
2026-09-08 14:23:37,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMibkFVX3lxTE02MnZSeWN4cFpkdmVuY2RWQWhOY2tWam0tdTVxeVl2T1Z2TkRucUFtenRMZks4Uno1aTV2aDBkUkVINm9TY0lUX1E5NXRicU5TMWJjdnlkUVVORVFIejROekVPd1BOeWtYYkQ1UGRB?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,"Bahas AI, TikTok, dan Politik, Ibas Ajak Anak Muda Think Deep, Participate, Lead"
2026-09-08 14:23:37,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMisgFBVV95cUxNQkJmb1pKQlVFNThVcTBNUGRJWXpydlVDZnc4QjJmV0h1Qm5wcWZ3VmhsN1F2aGNLT0dLZmlGQ3VfbDNxanAzc29UUXEyVzJuY3RMaHRIdEtUaWh5WGdSaVcxaUhGdWd1Qng5TktPbW1pdUtTOFBDWnJXVzFhZElvZDRCNElJdWpVUVlZM19nbkpkN1c3VW0wRHVRLUZLMW9qeUJ1blhYaEVVbnFiNDhZcHd30gG3AUFVX3lxTE45dzJPS0I0S24wZWVSdGZDTGVnbkpnZkRUWDRRVHRSalp2Z2wzeVlqcWh5SHdHSzRkdGhhLXU4a25qSU15YjBhZUd2cGdzMGRGN1g5SmdNTFliRG9DOU4xMlhucXBGY0VYaUdUM3JLeXloNFJ2dEdtN2xnTkRsbFpIa0kxQlpwU3NGRVpoS2dmSUo2aE1BMm1VSHYtRzlIYlRfV293a2VfV2RBRzVZTGtxd3lCVTRYZw?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,"Lirik Lagu Anak Kampung dan Maknanya, Viral Dipakai Hearts2Hearts"
2026-09-08 14:23:37,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMiywFBVV95cUxQT0VmX0UzYXNzelNPUGUydzJrUXhjbWFBRUc0WVkxd1lqLU9ydmwtNXUwZUhFMlJPeHFUU2U0cnJWazFyaTVrRV92M1pYZlQ0ZWFyalVaM3lUVUtvWXpKT2dmcUNJWURuWTBSQU5UOTRtQTEzY09TVWVNdUxXcTg0bzRVOE85QmhqUkRBVXJxSmh5ZXBaLV9lbDF0X1pMc2dLRV96Wm9oSTFGVGdqNXNObU84LWswV3RVbVdMbmRNc3VRWlk4WWNwbUNTMNIBuwFBVV95cUxQT1h4MnpiVTlfdzhDVEZ5LUc5eXJVR3g0c2s1LVYyYjdtUV9FMV9FeDF4cTZFVC1wVEZFYUZhbC03Tkp5dXE0Wm0wVGVPU1BjTE1nd054by1RTnFJM3g5RkNST0FxY2EtYjkxZWw4ZnZVdTNPSHFDSk83bEVSeWxialpYNEZpR2lxTzlFNmFGNWxiTmNITHRFVE14SXFlVmI5Rzk0YkpIbFp0b3pHU3JrUXRpR25OMkt4UC1n?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,In We Trust Artinya Apa dalam Bahasa Gaul? Ini Maksud Tren In We Trust di TikTok - radarjabar.disway.id
2026-09-08 14:23:37,X (Twitter) Trending,,,https://x.com/search?q=%23IntensifTanganiBencana&src=trend_click,Netral,0.0,Indonesia,#IntensifTanganiBencana,Trending di X,Trending Topic X Indonesia: #IntensifTanganiBencana
2026-09-08 14:23:37,X (Twitter) Trending,,,https://x.com/search?q=%23GORIDEDIGOPAYMULAIDARI1000&src=trend_click,Netral,0.0,Indonesia,#GORIDEDIGOPAYMULAIDARI1000,Trending di X,Trending Topic X Indonesia: #GORIDEDIGOPAYMULAIDARI1000
2026-09-08 14:23:37,X (Twitter) Trending,,,https://x.com/search?q=%23%E7%90%B3%E6%9C%89%E6%BB%A1%E6%BB%A1%E7%9A%84%E7%88%B1&src=trend_click,Netral,0.0,Indonesia,#琳有满满的爱,Trending di X,Trending Topic X Indonesia: #琳有满满的爱
2026-09-08 14:23:37,X (Twitter) Trending,,,https://x.com/search?q=Gunung%20Anak%20Krakatau&src=trend_click,Netral,0.0,Indonesia,Gunung Anak Krakatau,Trending di X,Trending Topic X Indonesia: Gunung Anak Krakatau
2026-09-08 14:23:37,X (Twitter) Trending,,,https://x.com/search?q=Gaming%20Winner&src=trend_click,Netral,0.0,Indonesia,Gaming Winner,Trending di X,Trending Topic X Indonesia: Gaming Winner
2026-09-08 14:23:37,Google Trends ID,,,https://presidenri.go.id/siaran-pers/dampak-abu-anak-krakatau-ditangani-terpadu-pemerintah-siapkan-omc-hingga-pantau-tsunami/,Netral,0.0,Indonesia,pdi perjuangan,500+,"Dampak Abu Anak Krakatau Ditangani Terpadu, Pemerintah Siapkan OMC hingga Pantau Tsunami"
2026-09-08 14:23:37,Google Trends ID,,,https://sumutpos.jawapos.com/sumatera-utara/2609070028/rdp-keracunan-mbg-di-karo-masih-mengambang-orangtua-tuntut-kepastian-hukum,Netral,0.0,Indonesia,febiola br purba,200+,"RDP Keracunan MBG di Karo Masih Mengambang, Orangtua Tuntut Kepastian Hukum"
2026-09-08 14:23:37,Google Trends ID,,,https://jambi.antaranews.com/berita/666495/simak-selengkapnya-harga-emas-galeri24-antam-ubs-pegadaian-pada-selasa,Netral,0.0,Indonesia,harga emas hari ini,5000+,Simak selengkapnya harga emas Galeri24-Antam-UBS Pegadaian pada Selasa
2026-09-08 14:23:37,Google Trends ID,,,https://www.antaranews.com/berita/5730375/ledakan-gudang-kembang-api-di-meksiko-tewaskan-10-orang-81-luka,Netral,0.0,Indonesia,ledakan,1000+,"Ledakan gudang kembang api di Meksiko tewaskan 10 orang, 81 luka"
2026-09-08 14:23:37,Google Trends ID,,,https://rri.co.id/nasional/2714595/luhut-dorong-danantara-jadi-penggerak-pertumbuhan-ekonomi,Netral,0.0,Indonesia,luhut,500+,Luhut Dorong Danantara jadi Penggerak Pertumbuhan Ekonomi
2026-09-08 14:23:37,Google Trends ID,,,https://www.wtatennis.com/news/4573459/rybakina-completes-grand-slam-qf-set-with-osaka-rout-at-us-open,Positif,40.0,Indonesia,naomi osaka,2000+,Rybakina routs Osaka to reach US Open quarters; one win away from No. 1 ranking
2026-09-08 17:01:28,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMizgFBVV95cUxNNHBMX2treTd1M2tEQ3Y3bjk4bnkxRG5sLVFJY29UQll1M28wd0cxRnZlb0xPSkZNZUVuZGhKNUFWeDBudF9hOEwyLWtDeGdoN3dudm9sMFpLa19jMWFCczB3bjlkN18zOFM5eXBDTVZQeFdHb0ttazE0T3hYWHJOT0ZnSGpUOTExTGI1Z1RZMmhFamQzamJKUUNyRkZ6b3BUUWhoRk83WnNBV1lLdDNnaFIzaGxUb2llWEJNZlk5UHhqa2N2U2RCSkJMQTBPd9IBzgFBVV95cUxNNHBMX2treTd1M2tEQ3Y3bjk4bnkxRG5sLVFJY29UQll1M28wd0cxRnZlb0xPSkZNZUVuZGhKNUFWeDBudF9hOEwyLWtDeGdoN3dudm9sMFpLa19jMWFCczB3bjlkN18zOFM5eXBDTVZQeFdHb0ttazE0T3hYWHJOT0ZnSGpUOTExTGI1Z1RZMmhFamQzamJKUUNyRkZ6b3BUUWhoRk83WnNBV1lLdDNnaFIzaGxUb2llWEJNZlk5UHhqa2N2U2RCSkJMQTBPdw?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,Cerita Warga Alami Pembuluh Darah Pecah di Mata usai Kelilipan Abu Vulkanik
2026-09-08 17:01:28,X (Twitter) Trending,,,https://x.com/search?q=%23SeptemberPulih&src=trend_click,Netral,0.0,Indonesia,#SeptemberPulih,Trending di X,Trending Topic X Indonesia: #SeptemberPulih
2026-09-08 17:01:28,X (Twitter) Trending,,,https://x.com/search?q=Wujudkan%20Kebaikan%20Bersama&src=trend_click,Netral,0.0,Indonesia,Wujudkan Kebaikan Bersama,Trending di X,Trending Topic X Indonesia: Wujudkan Kebaikan Bersama
2026-09-08 17:01:28,X (Twitter) Trending,,,https://x.com/search?q=%23KopiKenanganxNCTHAECHAN&src=trend_click,Netral,0.0,Indonesia,#KopiKenanganxNCTHAECHAN,Trending di X,Trending Topic X Indonesia: #KopiKenanganxNCTHAECHAN
2026-09-08 17:01:28,X (Twitter) Trending,,,https://x.com/search?q=%23DOPAMINE_OutNow&src=trend_click,Netral,0.0,Indonesia,#DOPAMINE_OutNow,Trending di X,Trending Topic X Indonesia: #DOPAMINE_OutNow
2026-09-08 17:01:28,X (Twitter) Trending,,,https://x.com/search?q=CO%20Tokped&src=trend_click,Netral,0.0,Indonesia,CO Tokped,Trending di X,Trending Topic X Indonesia: CO Tokped
2026-09-08 17:01:28,X (Twitter) Trending,,,https://x.com/search?q=Presiden%20Prabowo&src=trend_click,Netral,0.0,Indonesia,Presiden Prabowo,Trending di X,Trending Topic X Indonesia: Presiden Prabowo
2026-09-08 17:01:28,Google Trends ID,,,https://nasional.kompas.com/read/2026/09/07/18362681/kejagung-tetapkan-pt-toba-pulp-lestari-jadi-tersangka-korupsi-transfer?page=all,Negatif,-100.0,Indonesia,kejaksaan agung republik indonesia,200+,Kejagung Tetapkan PT Toba Pulp Lestari Jadi Tersangka Korupsi Transfer Pricing
2026-09-08 17:01:28,Google Trends ID,,,https://oto.detik.com/berita/d-8653382/pertamina-ajukan-pemblokiran-5-000-pelat-nomor-kendaraan,Netral,0.0,Indonesia,pertamina,1000+,Pertamina Ajukan Pemblokiran 5.000 Pelat Nomor Kendaraan
2026-09-08 17:01:28,Google Trends ID,,,https://www.nytimes.com/2026/09/08/business/canada-tariffs-trump.html,Positif,13.64,Indonesia,kanada,2000+,"Canada Imposes New Tariffs on U.S. Goods, as Trade War Intensifies"
2026-09-08 17:01:28,Google Trends ID,,,https://news.detik.com/internasional/d-8653768/iran-ingatkan-aset-energi-as-di-teluk-rentan-kena-serangan-balasan,Netral,0.0,Indonesia,apa berita terbaru terkait serangan rudal iran ke kapal induk as?,200+,Iran Ingatkan Aset Energi AS di Teluk Rentan Kena Serangan Balasan
2026-09-08 17:01:28,Google Trends ID,,,https://www.cnbcindonesia.com/market/20260908103501-17-766082/bank-mandiri-bagi-dividen-rp616-t-catat-jadwalnya,Netral,0.0,Indonesia,dividen bmri,2000+,"Bank Mandiri Bagi Dividen Rp6,16 T, Catat Jadwalnya!"
2026-09-08 17:01:28,Google Trends ID,,,https://tribratanews-reslampungutara.lampung.polri.go.id/detail-post/polsek-abung-tengah-bentuk-posko-kesehatan-dan-siaga-bencana-bagi-warga-terdampak-abu-vulkanik,Negatif,-100.0,Indonesia,pdi perjuangan,500+,Polsek Abung Tengah Bentuk Posko Kesehatan dan Siaga Bencana bagi Warga Terdampak Abu Vulkanik
2026-09-08 17:01:28,Google Trends ID,,,https://video.kompas.com/watch/1953401/cerita-ibu-di-karo-anak-diduga-keracunan-mbg-hingga-alami-gangguan-ingatan-dan-sulit-bicara,Netral,0.0,Indonesia,febiola br purba,200+,"Cerita Ibu di Karo, Anak Diduga Keracunan MBG hingga Alami Gangguan Ingatan dan Sulit Bicara"
2026-09-08 17:01:28,Google Trends ID,,,https://bola.kompas.com/read/2026/09/08/05211548/persija-vs-persib-kans-kiper-muda-fitrah-maulana-kembali-main-starter,Positif,16.67,Indonesia,persib vs persija,500+,"Persija Vs Persib, Kans Kiper Muda Fitrah Maulana Kembali Main Starter"
2026-09-08 17:01:28,Google Trends ID,,,https://bandung.kompas.com/read/2026/09/07/134425278/kebakaran-di-gunung-guntur-dan-cikuray-garut-teratasi-bbksda-pastikan-bukan,Netral,0.0,Indonesia,gunung cikuray garut,200+,"Kebakaran di Gunung Guntur dan Cikuray Garut Teratasi, BBKSDA Pastikan Bukan Kawasan Cagar Alam"
2026-09-08 20:30:59,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMilgFBVV95cUxQamROVDZMZDd2QU90eEN0aTkzS1Ayai1ucElHVDZUUGI3aFJBUDNBTm9nZ2ZyNnpMV0J5anFBS3I1TVBHeVpkUVliS3AtYmNVRjVSYzktRGNBV25kV1hLTVUzNUVsZHdSMFVyWllsckJtUnlRelNhU2VGeWplNVV1SDFwWTdjSUJxREJWWVVNcEVxWUdfZXc?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,"Kenali Apa Itu Reset Routine Day, Konten Viral di Tiktok"
2026-09-08 20:30:59,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNLTdkdmF4SFZaSEVsRjBBcTQxeEZUbjFubC16cmo0bVIzSHpwTmsxczFYTHN3LUFJSlNIOVM0cThaNUdJVnNOdVdYTTVuZXZrcmVXYktqWU5iaGo4S3B4aGdOd1ZVWVc5RF8tcVhPbVB6c2dTZUYzbnByYWY2ZWdpQkN1dWlDN1FwMS00WExhQkthakVQZnB5VHRfeUc2bjZGck1RZWxvYnN4clpyMW92QXRlMWxqUFFYQTdOck1KWmhiOWvSAcMBQVVfeXFMTS03ZHZheEhWWkhFbEYwQXE0MXhGVG4xbmwtenJqNG1SM0h6cE5rMXMxWExzdy1BSUpTSDlTNHE4WjVHSVZzTnVXWE01bmV2a3JlV2JLallOYmhqOEtweGhnTndWVVlXOURfLXFYT21QenNnU2VGM25wcmFmNmVnaUJDdXVpQzdRcDEtNFhMYUJLYWpFUGZweVR0X3lHNm42RnJNUWVsb2JzeHJacjFvdkF0ZTFsalBRWEE3TnJNSlpoYjlr?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,"Awalnya Cuma Scroll, Kok Malah Checkout? Fenomena “Racun TikTok” Bikin Belanja Makin Impulsif - radartv.disway.id"
2026-09-08 20:30:59,X (Twitter) Trending,,,https://x.com/search?q=%23TraktiranTokopedia&src=trend_click,Netral,0.0,Indonesia,#TraktiranTokopedia,Trending di X,Trending Topic X Indonesia: #TraktiranTokopedia
2026-09-08 20:30:59,Google Trends ID,,,https://sport.detik.com/sepakbola/bola-dunia/d-8654386/daftar-nominasi-klub-dan-pelatih-terbaik-ballon-dor-2026,Netral,0.0,Indonesia,ballon d'or,100+,Daftar Nominasi Klub dan Pelatih Terbaik Ballon d'Or 2026
2026-09-08 20:30:59,Google Trends ID,,,https://www.nieuwsblad.be/sport/lastige-puzzel-voor-club-brugge-tegen-lommel-wie-tovert-ivan-leko-uit-zijn-hoed-na-rode-kaart-carlos-forbs/160849663.html,Netral,0.0,Indonesia,lommel vs club brugge,200+,Lastige puzzel voor Club Brugge tegen Lommel: wie tovert Ivan Leko uit zijn hoed na rode kaart Carlos Forbs?
2026-09-08 20:30:59,Google Trends ID,,,https://kemenag.go.id/en/opini/menjaga-langit-tetap-biru-selamat-hari-udara-bersih-se-dunia-ueULU,Netral,0.0,Indonesia,pengadilan,200+,"Menjaga Langit Tetap Biru, Selamat Hari Udara Bersih se-Dunia"
2026-09-08 20:30:59,Google Trends ID,,,https://www.koreajoongangdaily.com/korea/banner-twisting-incheons-name-into-insult-draws-condemnation/12865405,Netral,0.0,Indonesia,incheon united,100+,Banner twisting Incheon’s name into insult draws condemnation
2026-09-08 20:30:59,Google Trends ID,,,https://guides.justwatch.com/us/avengers-doomsday-trailer-may-confirm-ant-man-theory,Positif,47.5,Indonesia,avengers doomsday,500+,An Ant-Man Reveal In 'Avengers: Doomsday' Might Have Confirmed A Controversial MCU Theory
2026-09-08 20:30:59,Google Trends ID,,,https://www.formula1.com/en/latest/article/6-winners-and-5-losers-from-2026-italian-grand-prix.7yf65Hz9CuQyyl89Z4R8QR,Negatif,-20.0,Indonesia,kimi antonelli,200+,6 Winners and 5 Losers from Italy
2026-09-08 20:30:59,Google Trends ID,,,https://radarpati.jawapos.com/olahraga/2609080028/tiket-laga-eksibisi-megawati-bersama-hyundai-hillstate-ludes-dua-menit,Netral,0.0,Indonesia,liga korea,200+,Tiket Laga Eksibisi Megawati Bersama Hyundai Hillstate Ludes Dua Menit
2026-09-08 22:47:40,X (Twitter) Trending,,,https://x.com/search?q=%23TakSemudahHompimpa&src=trend_click,Netral,0.0,Indonesia,#TakSemudahHompimpa,Trending di X,Trending Topic X Indonesia: #TakSemudahHompimpa
2026-09-08 22:47:40,X (Twitter) Trending,,,https://x.com/search?q=%23BSCUNLOCKxPERTH&src=trend_click,Netral,0.0,Indonesia,#BSCUNLOCKxPERTH,Trending di X,Trending Topic X Indonesia: #BSCUNLOCKxPERTH
2026-09-08 22:47:40,X (Twitter) Trending,,,https://x.com/search?q=PERTH%20LOCKITFIT%20CUSHION&src=trend_click,Netral,0.0,Indonesia,PERTH LOCKITFIT CUSHION,Trending di X,Trending Topic X Indonesia: PERTH LOCKITFIT CUSHION
2026-09-08 22:47:40,Google Trends ID,,,https://money.kompas.com/read/2026/09/08/082752326/cara-cek-bansos-kemensos-september-2026-apakah-anda-dapat,Netral,0.0,Indonesia,bansos pkh,500+,"Cara Cek Bansos Kemensos September 2026, Apakah Anda Dapat?"
2026-09-08 22:47:40,Google Trends ID,,,https://www.bloomberg.com/news/articles/2026-09-07/billionaire-clan-moves-funds-offshore-amid-indonesia-turmoil,Positif,50.0,Indonesia,indonesia richest family,200+,Indonesia’s Richest Family Moves More Than $1 Billion Offshore
2026-09-08 22:47:40,Google Trends ID,,,https://tribratanews.polri.go.id/blog/none-22/hoaks-karena-keracunan-mbg-5-santri-ponpes-di-sidoarjo-meninggal-105542,Netral,0.0,Indonesia,keracunan makanan,100+,[HOAKS] Karena Keracunan MBG 5 Santri Ponpes Di Sidoarjo Men
2026-09-08 22:47:40,Google Trends ID,,,https://sport.detik.com/sepakbola/bola-dunia/d-8654511/daftar-nominasi-ballon-dor-2026-rilis-ada-nama-messi,Netral,0.0,Indonesia,ballon d'or,500+,"Daftar Nominasi Ballon d'Or 2026 Rilis, Ada Nama Messi"
2026-09-08 22:47:40,Google Trends ID,,,https://www.voetbalkrant.com/nieuws/2026-09-08/hans-vanaken-ziet-veel-kwaliteit-bij-deze-jpl-club-ik-hoop-dat-ze-het-goed-doen,Netral,0.0,Indonesia,lommel vs club brugge,500+,"Vanaken ziet veel kwaliteit bij JPL-club: ""Hoop dat ze het goed doen"""
2026-09-08 22:47:40,Google Trends ID,,,https://hot.detik.com/celeb/d-8651820/momen-pernikahan-rafi-pangestu-anak-annisa-trihapsari-dan-adjie-pangestu,Netral,0.0,Indonesia,rafi pangestu,500+,Momen Pernikahan Rafi Pangestu Anak Annisa Trihapsari dan Adjie Pangestu
2026-09-08 22:47:40,Google Trends ID,,,https://www.viva.co.id/bola/1927104-kenapa-mitchell-baker-tak-bisa-perkuat-timnas-indonesia-u-20-padahal-usianya-19-tahun-ini-penjelasannya,Netral,0.0,Indonesia,mitchell baker,2000+,Kenapa Mitchell Baker Tak Bisa Perkuat Timnas Indonesia U-20 Padahal Usianya 19 Tahun? Ini Penjelasannya
2026-09-09 00:25:06,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMixAFBVV95cUxPRnpBTmZxdFR2UzAwUzZ6S3RDc1BTQnhlZXM5VUptNFpYWDFJYmJiay1GdV9BSWgzR2lSbTJMdGFKVFRKM2dobjRwMkIzTV83cEY5VlhhN1ZYV3hBVFVfSmRJanpJM0s4YlBmVENpZmpWQzdyTy1UVURvQmNIejRvZnZuOFpOTElGYmhVNzhOTHJuQmxhcmNacDZFVjZmQXJsTVRzY2dsdTFZcE9kelMzVG5kaXF5UWpBeDB2aEdBb2NNV3NN?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,Iklan Shopee Bareng Naykilla dan Tenxi Tembus 21 Juta Tayangan di TikTok Jelang 9.9
2026-09-09 00:25:06,X (Twitter) Trending,,,https://x.com/search?q=Super%20Deals%20Rp1&src=trend_click,Positif,33.33,Indonesia,Super Deals Rp1,Trending di X,Trending Topic X Indonesia: Super Deals Rp1
2026-09-09 00:25:06,Google Trends ID,,,https://www.vietnam.vn/id/nhan-dinh-al-qadisiyah-fc-vs-al-ahli-jeddah-co-hoi-bam-duoi-ngoi-dau,Netral,0.0,Indonesia,al-qadisiyah vs al-ahli saudi,200+,Prediksi Al-Qadisiyah FC vs Al-Ahli Jeddah: Kesempatan untuk mengejar posisi puncak
2026-09-09 00:25:06,Google Trends ID,,,https://www.espn.com/college-football/story/_/id/49851734/unfair-last-play,Negatif,-16.67,Indonesia,clock,200+,Western Michigan president: Nothing 'unfair' with last play
2026-09-09 00:25:06,Google Trends ID,,,https://www.macrumors.com/2026/09/07/five-iphone-18-pro-camera-features-seemingly-leak/,Netral,0.0,Indonesia,apple,500+,Five iPhone 18 Pro Camera Features Seemingly Leak in Code
2026-09-09 00:25:06,Google Trends ID,,,https://www.espn.com/nfl/story/_/id/49870106/eagles-brandon-graham-announces-retires-nfl-2nd,Netral,0.0,Indonesia,time,200+,Eagles' Brandon Graham announces retires from NFL for 2nd time
2026-09-09 00:25:06,Google Trends ID,,,https://www.nieuwsblad.be/sport/club-moet-in-staat-zijn-weer-tien-punten-te-halen-analist-wesley-sonck-blikt-vooruit-naar-de-match-van-blauw-zwart-tegen-aston-villa/160966682.html,Netral,0.0,Indonesia,club brugge,500+,“Club moet in staat zijn weer tien punten te halen”: analist Wesley Sonck blikt vooruit naar de match van blauw-zwart tegen Aston Villa
2026-09-09 00:25:06,Google Trends ID,,,https://www.ipsos-publiek.nl/actueel/ipsos-io-zetelpeiling-kiezers-reageren-afkeurend-op-kabinet-richting-prinsjesdag/,Netral,0.0,Indonesia,kabinet,200+,Ipsos I&O-zetelpeiling: Kiezers reageren afkeurend op kabinet richting Prinsjesdag
2026-09-09 00:25:06,Google Trends ID,,,https://www.bbc.com/sport/football/live/ck209x1j2xjlt,Netral,0.0,Indonesia,crystal palace,100+,Crystal Palace vs Middlesbrough: League Cup stats & head-to-head
2026-09-09 00:25:06,Google Trends ID,,,https://pontianakpost.jawapos.com/sepak-bola/2609080026/prediksi-skor-aek-athens-vs-lask-linz-di-liga-champions-debutan-austria-hadapi-ujian-berat,Netral,0.0,Indonesia,aek athens vs lask linz,200+,Prediksi Skor AEK Athens vs LASK Linz di Liga Champions: Debutan Austria Hadapi Ujian Berat
2026-09-09 00:25:06,Google Trends ID,,,https://kups.fi/mestaruussarja-kayntiin-oulunkylassa-jokainen-ottelu-on-kuin-finaali/,Netral,0.0,Indonesia,gnistan vs kups,200+,Mes­ta­ruus­sar­ja käyn­tiin Ou­lun­ky­läs­sä – ”Jo­kai­nen ot­te­lu on kuin fi­naa­li”
2026-09-09 02:11:13,TikTok Trending (News),,,https://news.google.com/rss/articles/CBMitwFBVV95cUxOOXcyT0tCNEtuMGVlUnRmQ0xlZ25KZ2ZEVFg0UVR0UmpadmdsM3lZanFoeUh3R0s0ZHRoYS11OGtuaklNeWIwYWVHdnBnczBkRjdYOUpnTUxZYkRvQzlOMTJYbnFwRmNFWGlHVDNyS3l5aDRSdnRHbTdsZ05EbGxaSGtJMUJacFNzRkVaaEtnZklKNmhNQTJtVUh2LUc5SGJUX1dvd2tlX1dkQUc1WUxrcXd5QlU0WGfSAbcBQVVfeXFMTjl3Mk9LQjRLbjBlZVJ0ZkNMZWduSmdmRFRYNFFUdFJqWnZnbDN5WWpxaHlId0dLNGR0aGEtdThrbmpJTXliMGFlR3ZwZ3MwZEY3WDlKZ01MWWJEb0M5TjEyWG5xcEZjRVhpR1Qzckt5eWg0UnZ0R203bGdORGxsWkhrSTFCWnBTc0ZFWmhLZ2ZJSjZoTUEybVVIdi1HOUhiVF9Xb3drZV9XZEFHNVlMa3F3eUJVNFhn?oc=5,Netral,0.0,Indonesia,Viral TikTok,Trending Sosmed,"Lirik Lagu Anak Kampung dan Maknanya, Viral Dipakai Hearts2Hearts"
2026-09-09 02:11:13,X (Twitter) Trending,,,https://x.com/search?q=01.00%20Wib&src=trend_click,Netral,0.0,Indonesia,01.00 Wib,Trending di X,Trending Topic X Indonesia: 01.00 Wib
